******************************************
SHELL GLOBAL DISCRETE QUADRATURE NODES
11 1
-0.978228658146057 
-0.887062599768095 
-0.730152005574049 
-0.519096129206812 
-0.269543155952345 
0.000000000000000 
0.269543155952345 
0.519096129206812 
0.730152005574049 
0.887062599768095 
0.978228658146057 
******************************************
SHELL GLOBAL DISCRETE QUADRATURE WEIGHTS
11 1
0.055668567116174 
0.125580369464905 
0.186290210927734 
0.233193764591990 
0.262804544510247 
0.272925086777901 
0.262804544510247 
0.233193764591990 
0.186290210927734 
0.125580369464905 
0.055668567116174 
******************************************
SHELL GLOBAL DISCRETE GLL NODES
7 1
-1.000000000000000 
-0.830223896278568 
-0.468848793470714 
-0.000000000000000 
0.468848793470714 
0.830223896278568 
1.000000000000000 
******************************************
SHELL GLOBAL DISCRETE PLOT NODES
15 1
-1.000000000000000 
-0.857142857142857 
-0.714285714285714 
-0.571428571428571 
-0.428571428571429 
-0.285714285714286 
-0.142857142857143 
0.000000000000000 
0.142857142857143 
0.285714285714286 
0.428571428571429 
0.571428571428571 
0.714285714285714 
0.857142857142857 
1.000000000000000 
******************************************
SHELL GLOBAL DISCRETE INITIAL BASIS DIRICHLET-DIRICHLET QUADRATURE VANDERMONDE
0.265306122448979 -0.227405247813411 0.124531445231154 0.013922770274290 -0.148399051415652 0.240475603581112 
0.489795918367347 -0.349854227405248 0.009995835068722 0.335574463021360 -0.489387925099236 0.363551144263263 
0.673469387755102 -0.384839650145773 -0.233652644731362 0.651871244124472 -0.511343062839463 -0.067479172307943 
0.816326530612245 -0.349854227405248 -0.516451478550604 0.792526923305765 -0.162857312854338 -0.652934940859190 
0.918367346938776 -0.262390670553936 -0.768429820907955 0.701493425358481 0.367576434988823 -0.911537102494952 
0.979591836734694 -0.139941690962099 -0.939608496459809 0.408401261379187 0.822922421780041 -0.643521953316342 
1.000000000000000 0.000000000000000 -1.000000000000000 0.000000000000000 1.000000000000000 0.000000000000000 
0.979591836734694 0.139941690962099 -0.939608496459809 -0.408401261379187 0.822922421780041 0.643521953316341 
0.918367346938775 0.262390670553936 -0.768429820907955 -0.701493425358482 0.367576434988822 0.911537102494952 
0.816326530612245 0.349854227405248 -0.516451478550604 -0.792526923305765 -0.162857312854338 0.652934940859190 
0.673469387755102 0.384839650145773 -0.233652644731362 -0.651871244124472 -0.511343062839463 0.067479172307943 
0.489795918367347 0.349854227405248 0.009995835068721 -0.335574463021360 -0.489387925099236 -0.363551144263262 
0.265306122448979 0.227405247813411 0.124531445231154 -0.013922770274290 -0.148399051415652 -0.240475603581112 
0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
******************************************
SHELL GLOBAL DISCRETE INITIAL BASIS DIRICHLET-DIRICHLET PLOT DERIVATIVE VANDERMONDE
15 6
2.000000000000000 -2.000000000000000 2.000000000000000 -1.999999999999999 2.000000000000000 -2.000000000000001 
1.714285714285714 -1.204081632653062 -0.104956268221574 1.633069554352352 -2.666745998691020 2.641696912000952 
1.428571428571429 -0.530612244897960 -1.370262390670553 2.508121615993336 -1.541619563277207 -1.284583804367224 
1.142857142857143 0.020408163265306 -1.935860058309038 1.724698042482298 1.268519069435355 -4.197120247515915 
0.857142857142857 0.448979591836735 -1.941690962099126 0.182423990004166 3.370381388707086 -3.397036948890343 
0.571428571428571 0.755102040816327 -1.527696793002915 -1.418992086630571 3.741536264651633 0.016124233950142 
0.285714285714286 0.938775510204082 -0.833819241982507 -2.579758433985839 2.387695603022550 3.543404533825193 
0.000000000000000 1.000000000000000 0.000000000000000 -3.000000000000000 0.000000000000000 5.000000000000000 
-0.285714285714286 0.938775510204082 0.833819241982507 -2.579758433985840 -2.387695603022549 3.543404533825193 
-0.571428571428572 0.755102040816326 1.527696793002916 -1.418992086630569 -3.741536264651634 0.016124233950137 
-0.857142857142857 0.448979591836734 1.941690962099126 0.182423990004165 -3.370381388707087 -3.397036948890345 
-1.142857142857143 0.020408163265306 1.935860058309038 1.724698042482299 -1.268519069435356 -4.197120247515916 
-1.428571428571428 -0.530612244897959 1.370262390670555 2.508121615993336 1.541619563277204 -1.284583804367232 
-1.714285714285714 -1.204081632653062 0.104956268221574 1.633069554352353 2.666745998691022 2.641696912000953 
-2.000000000000000 -1.999999999999998 -2.000000000000000 -2.000000000000001 -2.000000000000000 -1.999999999999999 
******************************************
SHELL GLOBAL DISCRETE INITIAL BASIS NEUMANN-NEUMANN QUADRATURE VANDERMONDE
11 6
1.000000000000000 0.000470551517056 -0.000463728065869 0.000443480423558 -0.000410468968755 0.000365768763450 
1.000000000000000 0.012274689598179 -0.011355027642515 0.008751378786706 -0.004901740025599 0.000447991836458 
1.000000000000000 0.066268015064689 -0.054493778102598 0.023901177157857 0.013351418670452 -0.042862703440487 
1.000000000000000 0.194195888715415 -0.133421883841004 -0.005703479703895 0.126497895990461 -0.151329496006706 
1.000000000000000 0.403651263102216 -0.214992876774556 -0.149470984240390 0.316668160622635 -0.158085324951164 
1.000000000000000 0.666666666666667 -0.250000000000000 -0.400000000000000 0.416666666666667 0.057142857142857 
1.000000000000000 0.929682070231117 -0.214992876774556 -0.650529015759610 0.316668160622635 0.272371039236879 
1.000000000000000 1.139137444617919 -0.133421883841004 -0.794296520296105 0.126497895990461 0.265615210292420 
1.000000000000000 1.267065318268644 -0.054493778102598 -0.823901177157857 0.013351418670452 0.157148417726201 
1.000000000000000 1.321058643735155 -0.011355027642515 -0.808751378786706 -0.004901740025599 0.113837722449256 
1.000000000000000 1.332862781816278 -0.000463728065869 -0.800443480423558 -0.000410468968755 0.113919945522264 
******************************************
SHELL GLOBAL DISCRETE INITIAL BASIS NEUMANN-NEUMANN QUADRATURE DERIVATIVE VANDERMONDE
11 6
0.000000000000000 0.043068692381765 -0.042131029156719 0.039358867854815 -0.034872915818808 0.028868503439330 
0.000000000000000 0.213119944092668 -0.189050731669273 0.122279722952544 -0.027888806213139 -0.072801489064832 
0.000000000000000 0.466878048756193 -0.340891943657833 0.030927823935412 0.295727918308869 -0.462780489250330 
0.000000000000000 0.730539208642505 -0.379220075440132 -0.336835862085530 0.728920459813408 -0.419923716292049 
0.000000000000000 0.927346487079250 -0.249959898788661 -0.792596527117201 0.677237837420739 0.427506879059747 
0.000000000000000 1.000000000000000 -0.000000000000000 -1.000000000000000 0.000000000000000 1.000000000000000 
0.000000000000000 0.927346487079250 0.249959898788661 -0.792596527117201 -0.677237837420739 0.427506879059747 
0.000000000000000 0.730539208642505 0.379220075440132 -0.336835862085530 -0.728920459813408 -0.419923716292049 
0.000000000000000 0.466878048756193 0.340891943657833 0.030927823935413 -0.295727918308868 -0.462780489250330 
0.000000000000000 0.213119944092668 0.189050731669273 0.122279722952544 0.027888806213140 -0.072801489064832 
0.000000000000000 0.043068692381765 0.042131029156719 0.039358867854815 0.034872915818808 0.028868503439330 
******************************************
SHELL GLOBAL DISCRETE INITIAL BASIS NEUMANN-NEUMANN GLL VANDERMONDE
7 6
1.000000000000000 -0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 -0.000000000000000 
1.000000000000000 0.027192720812333 -0.024138016316131 0.015748300239662 -0.004137044737574 -0.007813150177718 
1.000000000000000 0.232171860711687 -0.152170523628773 -0.025151170178761 0.164417535596578 -0.169324607674353 
1.000000000000000 0.666666666666666 -0.250000000000000 -0.400000000000000 0.416666666666667 0.057142857142857 
1.000000000000000 1.101161472621647 -0.152170523628773 -0.774848829821239 0.164417535596578 0.283610321960067 
1.000000000000000 1.306140612521000 -0.024138016316131 -0.815748300239662 -0.004137044737574 0.122098864463432 
1.000000000000000 1.333333333333333 0.000000000000000 -0.800000000000000 0.000000000000000 0.114285714285714 
******************************************
SHELL GLOBAL DISCRETE INITIAL BASIS NEUMANN-NEUMANN GLL DERIVATIVE VANDERMONDE
7 6
0.000000000000000 -0.000000000000000 0.000000000000000 -0.000000000000000 0.000000000000000 -0.000000000000000 
0.000000000000000 0.310728282048034 -0.257974045005865 0.117624151518989 0.062665282264754 -0.221676581125469 
0.000000000000000 0.780180808861056 -0.365786830923512 -0.437183380169127 0.775732631558999 -0.290219236555470 
0.000000000000000 1.000000000000000 -0.000000000000000 -1.000000000000000 0.000000000000001 1.000000000000000 
0.000000000000000 0.780180808861056 0.365786830923512 -0.437183380169126 -0.775732631558999 -0.290219236555471 
0.000000000000000 0.310728282048034 0.257974045005864 0.117624151518989 -0.062665282264753 -0.221676581125468 
0.000000000000000 0.000000000000000 0.000000000000000 -0.000000000000000 0.000000000000000 0.000000000000000 
******************************************
SHELL GLOBAL DISCRETE INITIAL BASIS NEUMANN-NEUMANN PLOT VANDERMONDE
15 6
1.000000000000000 -0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 -0.000000000000000 
1.000000000000000 0.019436345966958 -0.017596834652228 0.012470994228595 -0.005147373401672 -0.002836940945576 
1.000000000000000 0.073858114674441 -0.059975010412328 0.024228000237996 0.018359697064998 -0.050422000690050 
1.000000000000000 0.157434402332362 -0.113390254060808 0.009210448027608 0.090249385885133 -0.126748729054134 
1.000000000000000 0.264334305150632 -0.166597251145356 -0.044362468019278 0.196063431620045 -0.178508434202672 
1.000000000000000 0.388726919339164 -0.210849645980841 -0.136847742012257 0.305516833972239 -0.164515652838667 
1.000000000000000 0.524781341107872 -0.239900041649313 -0.260034509430594 0.386777618169300 -0.077156939155402 
1.000000000000000 0.666666666666667 -0.250000000000000 -0.400000000000000 0.416666666666667 0.057142857142857 
1.000000000000000 0.808551992225462 -0.239900041649313 -0.539965490569406 0.386777618169300 0.191442653441116 
1.000000000000000 0.944606413994169 -0.210849645980841 -0.663152257987743 0.305516833972239 0.278801367124381 
1.000000000000000 1.068999028182702 -0.166597251145356 -0.755637531980722 0.196063431620045 0.292794148488387 
1.000000000000000 1.175898931000972 -0.113390254060808 -0.809210448027607 0.090249385885133 0.241034443339848 
1.000000000000000 1.259475218658892 -0.059975010412328 -0.824228000237996 0.018359697064999 0.164707714975764 
1.000000000000000 1.313896987366375 -0.017596834652228 -0.812470994228595 -0.005147373401672 0.117122655231291 
1.000000000000000 1.333333333333333 0.000000000000000 -0.800000000000000 0.000000000000000 0.114285714285714 
******************************************
SHELL GLOBAL DISCRETE INITIAL BASIS NEUMANN-NEUMANN PLOT DERIVATIVE VANDERMONDE
15 6
0.000000000000000 -0.000000000000000 0.000000000000000 -0.000000000000000 0.000000000000000 -0.000000000000000 
0.000000000000000 0.265306122448980 -0.227405247813411 0.124531445231154 0.013922770274290 -0.148399051415651 
0.000000000000000 0.489795918367347 -0.349854227405248 0.009995835068722 0.335574463021360 -0.489387925099236 
0.000000000000000 0.673469387755102 -0.384839650145773 -0.233652644731362 0.651871244124472 -0.511343062839463 
0.000000000000000 0.816326530612245 -0.349854227405248 -0.516451478550604 0.792526923305765 -0.162857312854338 
0.000000000000000 0.918367346938775 -0.262390670553936 -0.768429820907955 0.701493425358482 0.367576434988823 
0.000000000000000 0.979591836734694 -0.139941690962099 -0.939608496459808 0.408401261379187 0.822922421780041 
0.000000000000000 1.000000000000000 -0.000000000000000 -1.000000000000000 0.000000000000000 1.000000000000000 
0.000000000000000 0.979591836734694 0.139941690962099 -0.939608496459808 -0.408401261379187 0.822922421780041 
0.000000000000000 0.918367346938775 0.262390670553936 -0.768429820907955 -0.701493425358482 0.367576434988822 
0.000000000000000 0.816326530612245 0.349854227405248 -0.516451478550604 -0.792526923305765 -0.162857312854338 
0.000000000000000 0.673469387755102 0.384839650145772 -0.233652644731362 -0.651871244124472 -0.511343062839463 
0.000000000000000 0.489795918367347 0.349854227405248 0.009995835068721 -0.335574463021360 -0.489387925099236 
0.000000000000000 0.265306122448980 0.227405247813411 0.124531445231154 -0.013922770274290 -0.148399051415651 
0.000000000000000 0.000000000000000 0.000000000000000 -0.000000000000000 0.000000000000000 0.000000000000000 
******************************************
SHELL PIECEWISE DISCRETE QUADRATURE NODES
11 1
-1.000000000000000 
-0.934001430408059 
-0.784483473663145 
-0.565235326996206 
-0.295758135586939 
0.000000000000000 
0.295758135586939 
0.565235326996205 
0.784483473663144 
0.934001430408061 
1.000000000000000 
******************************************
SHELL PIECEWISE DISCRETE QUADRATURE WEIGHTS
11 1
0.018181818181818 
0.109612273266995 
0.187169881780305 
0.248048104264028 
0.286879124779010 
0.300217595455689 
0.286879124779010 
0.248048104264027 
0.187169881780307 
0.109612273266996 
0.018181818181816 
******************************************
SHELL PIECEWISE DISCRETE PLOT NODES
11 1
-1.000000000000000 
-0.934001430408059 
-0.784483473663145 
-0.565235326996206 
-0.295758135586939 
0.000000000000000 
0.295758135586939 
0.565235326996205 
0.784483473663144 
0.934001430408061 
1.000000000000000 
******************************************
SHELL PIECEWISE DISCRETE GLL NODES
7 1
-1.000000000000000 
-0.830223896278568 
-0.468848793470714 
-0.000000000000000 
0.468848793470714 
0.830223896278568 
1.000000000000000 
******************************************
SHELL PIECEWISE DISCRETE QUADRATURE VANDERMONDE
11 7
1.000000000000000 -0.000000000000000 -0.000000000000000 0.000000000000000 -0.000000000000000 0.000000000000000 -0.000000000000000 
0.445105009531372 0.682506483428361 -0.190162560032670 0.100646677372023 -0.063053499753796 0.040147275297657 -0.015189385842946 
-0.084359738074869 0.958360160300847 0.173442124116777 -0.074162093445510 0.043679039320264 -0.027147828495715 0.010188336278207 
-0.067254200940371 0.266047785338385 0.913441631161653 -0.165536720206693 0.085141499287106 -0.050520732402424 0.018680737762343 
0.062953199582541 -0.200001328931484 0.771239945735285 0.479681451134855 -0.174592231014822 0.094933897150741 -0.034214933657116 
-0.000000000000000 0.000000000000000 -0.000000000000001 1.000000000000000 0.000000000000001 -0.000000000000000 0.000000000000000 
-0.034214933657117 0.094933897150741 -0.174592231014822 0.479681451134856 0.771239945735285 -0.200001328931484 0.062953199582541 
0.018680737762343 -0.050520732402424 0.085141499287106 -0.165536720206692 0.913441631161654 0.266047785338384 -0.067254200940371 
0.010188336278207 -0.027147828495716 0.043679039320265 -0.074162093445512 0.173442124116782 0.958360160300845 -0.084359738074871 
-0.015189385842946 0.040147275297656 -0.063053499753795 0.100646677372022 -0.190162560032668 0.682506483428347 0.445105009531383 
-0.000000000000000 0.000000000000000 -0.000000000000000 -0.000000000000000 0.000000000000000 -0.000000000000000 1.000000000000000 
******************************************
SHELL PIECEWISE DISCRETE QUADRATURE DERIVATIVE VANDERMONDE
11 7
-10.500000000000020 14.201576602919815 -5.668985225545478 3.199999999999986 -2.049964813076727 1.317373435702429 -0.500000000000002 
-6.522216838797220 6.916951515950416 -0.503639120970565 0.157944475133072 -0.076387345620619 0.042775127840167 -0.015427813535245 
-1.302682225485531 -1.706355388109639 4.032568407238262 -1.583859763911760 0.912013026992588 -0.561995683617324 0.210311626893401 
0.719139156075093 -3.236871416664868 1.810566528403936 1.096445970902591 -0.632236669671712 0.387804529782113 -0.144848098827154 
0.081806503349019 -0.169685272228855 -2.358352526250379 2.926339437081608 -0.703136953156003 0.342479882688081 -0.119451071483471 
-0.312500000000001 0.907544471268820 -2.006969240588750 -0.000000000000002 2.006969240588752 -0.907544471268821 0.312500000000003 
0.119451071483471 -0.342479882688082 0.703136953156005 -2.926339437081607 2.358352526250378 0.169685272228857 -0.081806503349019 
0.144848098827155 -0.387804529782115 0.632236669671716 -1.096445970902597 -1.810566528403927 3.236871416664866 -0.719139156075097 
-0.210311626893399 0.561995683617321 -0.912013026992586 1.583859763911754 -4.032568407238265 1.706355388109667 1.302682225485509 
0.015427813535254 -0.042775127840192 0.076387345620659 -0.157944475133135 0.503639120970677 -6.916951515950597 6.522216838797330 
0.499999999999999 -1.317373435702427 2.049964813076730 -3.199999999999980 5.668985225545454 -14.201576602919815 10.500000000000039 
******************************************
SHELL PIECEWISE DISCRETE PLOT VANDERMONDE
15 7
1.000000000000000 -0.000000000000000 -0.000000000000000 0.000000000000000 -0.000000000000000 0.000000000000000 -0.000000000000000 
0.076782420590059 0.982468401654314 -0.085060220798822 0.040950624314698 -0.024908436471332 0.015673550756472 -0.005906340045389 
-0.131322833173254 0.780295022510461 0.460315716313671 -0.168093226461764 0.095490809602890 -0.058572627654213 0.021887138862209 
-0.071689942115956 0.286245152776957 0.901868435333902 -0.172055861078293 0.088931535920431 -0.052851123232301 0.019551802395261 
0.023077119227533 -0.079160080798983 0.985838995669697 0.098462375370806 -0.044245712304295 0.025258150526255 -0.009230847691013 
0.063618262798664 -0.201215459113689 0.747148763652713 0.508946102389310 -0.181335033248846 0.098180842854438 -0.035343479332591 
0.044913258931228 -0.135036875338436 0.355586119539328 0.862334571479570 -0.189499723902910 0.095387593489641 -0.033684944198421 
-0.000000000000000 0.000000000000000 -0.000000000000000 1.000000000000000 0.000000000000000 -0.000000000000000 0.000000000000000 
-0.033684944198421 0.095387593489642 -0.189499723902911 0.862334571479571 0.355586119539329 -0.135036875338437 0.044913258931228 
-0.035343479332591 0.098180842854439 -0.181335033248847 0.508946102389311 0.747148763652714 -0.201215459113689 0.063618262798664 
-0.009230847691013 0.025258150526256 -0.044245712304296 0.098462375370806 0.985838995669697 -0.079160080798984 0.023077119227533 
0.019551802395261 -0.052851123232301 0.088931535920431 -0.172055861078293 0.901868435333902 0.286245152776956 -0.071689942115956 
0.021887138862209 -0.058572627654213 0.095490809602891 -0.168093226461765 0.460315716313673 0.780295022510460 -0.131322833173255 
-0.005906340045389 0.015673550756472 -0.024908436471332 0.040950624314697 -0.085060220798821 0.982468401654314 0.076782420590058 
-0.000000000000000 0.000000000000000 -0.000000000000000 -0.000000000000000 0.000000000000000 -0.000000000000000 1.000000000000000 
******************************************
SHELL PIECEWISE DISCRETE PLOT DERIVATIVE VANDERMONDE
15 7
-10.500000000000020 14.201576602919815 -5.668985225545478 3.199999999999986 -2.049964813076727 1.317373435702429 -0.500000000000002 
-3.284431338132924 1.348646281216570 2.824038173009968 -1.417266615100852 0.872335087446098 -0.551445435645378 0.208123847206523 
-0.141161420836553 -3.160481284218385 3.981402153691301 -1.004343428333433 0.517572747986731 -0.305888155449774 0.112899387160113 
0.712995329327071 -3.285025540690994 1.926662830224613 1.008627357648601 -0.591477114518340 0.364607481318387 -0.136390343309336 
0.516362230023207 -1.712691033210883 -0.692388507286650 2.605200214196467 -1.116753443702622 0.629431008832748 -0.229160468852265 
0.050756381269709 -0.072701627635422 -2.437677543942440 2.899886951865295 -0.638860995350359 0.303765067267366 -0.105168233474148 
-0.270155292437676 0.851165266186185 -2.814799091626829 1.855417385613139 0.608977511022737 -0.364448820347370 0.133843041589815 
-0.312500000000002 0.907544471268821 -2.006969240588752 0.000000000000001 2.006969240588750 -0.907544471268821 0.312500000000002 
-0.133843041589814 0.364448820347370 -0.608977511022737 -1.855417385613136 2.814799091626826 -0.851165266186185 0.270155292437677 
0.105168233474148 -0.303765067267366 0.638860995350362 -2.899886951865295 2.437677543942437 0.072701627635423 -0.050756381269710 
0.229160468852265 -0.629431008832749 1.116753443702626 -2.605200214196469 0.692388507286651 1.712691033210884 -0.516362230023210 
0.136390343309337 -0.364607481318388 0.591477114518343 -1.008627357648604 -1.926662830224606 3.285025540690993 -0.712995329327075 
-0.112899387160111 0.305888155449773 -0.517572747986729 1.004343428333427 -3.981402153691293 3.160481284218388 0.141161420836548 
-0.208123847206522 0.551445435645378 -0.872335087446098 1.417266615100852 -2.824038173009970 -1.348646281216563 3.284431338132928 
0.499999999999999 -1.317373435702427 2.049964813076730 -3.199999999999980 5.668985225545454 -14.201576602919815 10.500000000000039 
******************************************
SHELL TRUE R
1 1
1.500000000000000 
******************************************
SHELL TRUE LAMBDA
1 1
1.000000000000000 
******************************************
SHELL TRUE DIRICHLET-DIRICHLET QUADRATURE NODES
35 1
1.000573357725100 
1.003016058889037 
1.007390595990193 
1.013663712948043 
1.021786434660171 
1.031695218743694 
1.043312525226944 
1.056547436928272 
1.071296374610843 
1.087443908833527 
1.104863663812559 
1.123419306689628 
1.142965614620546 
1.163349611392297 
1.184411764697676 
1.205987234708503 
1.227907164181085 
1.250000000000000 
1.272092835818915 
1.294012765291497 
1.315588235302324 
1.336650388607703 
1.357034385379454 
1.376580693310372 
1.395136336187441 
1.412556091166473 
1.428703625389157 
1.443452563071728 
1.456687474773056 
1.468304781256306 
1.478213565339829 
1.486336287051957 
1.492609404009807 
1.496983941110963 
1.499426642274900 
******************************************
SHELL TRUE DIRICHLET-DIRICHLET QUADRATURE WEIGHTS
35 1
0.001470858355111 
0.003412707087090 
0.005330744977871 
0.007207315027224 
0.009027528965866 
0.010777105581543 
0.012442342600338 
0.014010204053093 
0.015468417991520 
0.016805571317272 
0.018011198693140 
0.019075864288861 
0.019991235560581 
0.020750148432214 
0.021346663348025 
0.021776111749296 
0.022035132607569 
0.022121698726776 
0.022035132607569 
0.021776111749296 
0.021346663348025 
0.020750148432214 
0.019991235560581 
0.019075864288861 
0.018011198693140 
0.016805571317272 
0.015468417991520 
0.014010204053093 
0.012442342600338 
0.010777105581543 
0.009027528965866 
0.007207315027224 
0.005330744977871 
0.003412707087090 
0.001470858355111 
******************************************
SHELL TRUE DIRICHLET-DIRICHLET GLL NODES
7 1
1.000000000000000 
1.042444025930358 
1.132787801632321 
1.250000000000000 
1.367212198367679 
1.457555974069642 
1.500000000000000 
******************************************
SHELL TRUE DIRICHLET-DIRICHLET PLOT NODES
83 1
1.000000000000000 
1.006097560975610 
1.012195121951220 
1.018292682926829 
1.024390243902439 
1.030487804878049 
1.036585365853659 
1.042682926829268 
1.048780487804878 
1.054878048780488 
1.060975609756098 
1.067073170731707 
1.073170731707317 
1.079268292682927 
1.085365853658537 
1.091463414634146 
1.097560975609756 
1.103658536585366 
1.109756097560976 
1.115853658536585 
1.121951219512195 
1.128048780487805 
1.134146341463415 
1.140243902439024 
1.146341463414634 
1.152439024390244 
1.158536585365854 
1.164634146341463 
1.170731707317073 
1.176829268292683 
1.182926829268293 
1.189024390243902 
1.195121951219512 
1.201219512195122 
1.207317073170732 
1.213414634146341 
1.219512195121951 
1.225609756097561 
1.231707317073171 
1.237804878048780 
1.243902439024390 
1.250000000000000 
1.256097560975610 
1.262195121951220 
1.268292682926829 
1.274390243902439 
1.280487804878049 
1.286585365853659 
1.292682926829268 
1.298780487804878 
1.304878048780488 
1.310975609756098 
1.317073170731707 
1.323170731707317 
1.329268292682927 
