% degree N
11
% number of nodes
144
% node coordinates
-1.000000000000000E+00 -1.000000000000000E+00
-9.448992722228823E-01 -1.000000000000000E+00
-8.192793216440066E-01 -1.000000000000000E+00
-6.328761530318607E-01 -1.000000000000000E+00
-3.995309409653490E-01 -1.000000000000000E+00
-1.365529328549277E-01 -1.000000000000000E+00
1.365529328549276E-01 -1.000000000000000E+00
3.995309409653491E-01 -1.000000000000000E+00
6.328761530318604E-01 -1.000000000000000E+00
8.192793216440066E-01 -1.000000000000000E+00
9.448992722228825E-01 -1.000000000000000E+00
1.000000000000000E+00 -1.000000000000000E+00
-1.000000000000000E+00 -9.448992722228823E-01
-9.448992722228823E-01 -9.448992722228823E-01
-8.192793216440066E-01 -9.448992722228823E-01
-6.328761530318607E-01 -9.448992722228823E-01
-3.995309409653490E-01 -9.448992722228823E-01
-1.365529328549277E-01 -9.448992722228823E-01
1.365529328549276E-01 -9.448992722228823E-01
3.995309409653491E-01 -9.448992722228823E-01
6.328761530318604E-01 -9.448992722228823E-01
8.192793216440066E-01 -9.448992722228823E-01
9.448992722228825E-01 -9.448992722228823E-01
1.000000000000000E+00 -9.448992722228823E-01
-1.000000000000000E+00 -8.192793216440066E-01
-9.448992722228823E-01 -8.192793216440066E-01
-8.192793216440066E-01 -8.192793216440066E-01
-6.328761530318607E-01 -8.192793216440066E-01
-3.995309409653490E-01 -8.192793216440066E-01
-1.365529328549277E-01 -8.192793216440066E-01
1.365529328549276E-01 -8.192793216440066E-01
3.995309409653491E-01 -8.192793216440066E-01
6.328761530318604E-01 -8.192793216440066E-01
8.192793216440066E-01 -8.192793216440066E-01
9.448992722228825E-01 -8.192793216440066E-01
1.000000000000000E+00 -8.192793216440066E-01
-1.000000000000000E+00 -6.328761530318607E-01
-9.448992722228823E-01 -6.328761530318607E-01
-8.192793216440066E-01 -6.328761530318607E-01
-6.328761530318607E-01 -6.328761530318607E-01
-3.995309409653490E-01 -6.328761530318607E-01
-1.365529328549277E-01 -6.328761530318607E-01
1.365529328549276E-01 -6.328761530318607E-01
3.995309409653491E-01 -6.328761530318607E-01
6.328761530318604E-01 -6.328761530318607E-01
8.192793216440066E-01 -6.328761530318607E-01
9.448992722228825E-01 -6.328761530318607E-01
1.000000000000000E+00 -6.328761530318607E-01
-1.000000000000000E+00 -3.995309409653490E-01
-9.448992722228823E-01 -3.995309409653490E-01
-8.192793216440066E-01 -3.995309409653490E-01
-6.328761530318607E-01 -3.995309409653490E-01
-3.995309409653490E-01 -3.995309409653490E-01
-1.365529328549277E-01 -3.995309409653490E-01
1.365529328549276E-01 -3.995309409653490E-01
3.995309409653491E-01 -3.995309409653490E-01
6.328761530318604E-01 -3.995309409653490E-01
8.192793216440066E-01 -3.995309409653490E-01
9.448992722228825E-01 -3.995309409653490E-01
1.000000000000000E+00 -3.995309409653490E-01
-1.000000000000000E+00 -1.365529328549277E-01
-9.448992722228823E-01 -1.365529328549277E-01
-8.192793216440066E-01 -1.365529328549277E-01
-6.328761530318607E-01 -1.365529328549277E-01
-3.995309409653490E-01 -1.365529328549277E-01
-1.365529328549277E-01 -1.365529328549277E-01
1.365529328549276E-01 -1.365529328549277E-01
3.995309409653491E-01 -1.365529328549277E-01
6.328761530318604E-01 -1.365529328549277E-01
8.192793216440066E-01 -1.365529328549277E-01
9.448992722228825E-01 -1.365529328549277E-01
1.000000000000000E+00 -1.365529328549277E-01
-1.000000000000000E+00 1.365529328549276E-01
-9.448992722228823E-01 1.365529328549276E-01
-8.192793216440066E-01 1.365529328549276E-01
-6.328761530318607E-01 1.365529328549276E-01
-3.995309409653490E-01 1.365529328549276E-01
-1.365529328549277E-01 1.365529328549276E-01
1.365529328549276E-01 1.365529328549276E-01
3.995309409653491E-01 1.365529328549276E-01
6.328761530318604E-01 1.365529328549276E-01
8.192793216440066E-01 1.365529328549276E-01
9.448992722228825E-01 1.365529328549276E-01
1.000000000000000E+00 1.365529328549276E-01
-1.000000000000000E+00 3.995309409653491E-01
-9.448992722228823E-01 3.995309409653491E-01
-8.192793216440066E-01 3.995309409653491E-01
-6.328761530318607E-01 3.995309409653491E-01
-3.995309409653490E-01 3.995309409653491E-01
-1.365529328549277E-01 3.995309409653491E-01
1.365529328549276E-01 3.995309409653491E-01
3.995309409653491E-01 3.995309409653491E-01
6.328761530318604E-01 3.995309409653491E-01
8.192793216440066E-01 3.995309409653491E-01
9.448992722228825E-01 3.995309409653491E-01
1.000000000000000E+00 3.995309409653491E-01
-1.000000000000000E+00 6.328761530318604E-01
-9.448992722228823E-01 6.328761530318604E-01
-8.192793216440066E-01 6.328761530318604E-01
-6.328761530318607E-01 6.328761530318604E-01
-3.995309409653490E-01 6.328761530318604E-01
-1.365529328549277E-01 6.328761530318604E-01
1.365529328549276E-01 6.328761530318604E-01
3.995309409653491E-01 6.328761530318604E-01
6.328761530318604E-01 6.328761530318604E-01
8.192793216440066E-01 6.328761530318604E-01
9.448992722228825E-01 6.328761530318604E-01
1.000000000000000E+00 6.328761530318604E-01
-1.000000000000000E+00 8.192793216440066E-01
-9.448992722228823E-01 8.192793216440066E-01
-8.192793216440066E-01 8.192793216440066E-01
-6.328761530318607E-01 8.192793216440066E-01
-3.995309409653490E-01 8.192793216440066E-01
-1.365529328549277E-01 8.192793216440066E-01
1.365529328549276E-01 8.192793216440066E-01
3.995309409653491E-01 8.192793216440066E-01
6.328761530318604E-01 8.192793216440066E-01
8.192793216440066E-01 8.192793216440066E-01
9.448992722228825E-01 8.192793216440066E-01
1.000000000000000E+00 8.192793216440066E-01
-1.000000000000000E+00 9.448992722228825E-01
-9.448992722228823E-01 9.448992722228825E-01
-8.192793216440066E-01 9.448992722228825E-01
-6.328761530318607E-01 9.448992722228825E-01
-3.995309409653490E-01 9.448992722228825E-01
-1.365529328549277E-01 9.448992722228825E-01
1.365529328549276E-01 9.448992722228825E-01
3.995309409653491E-01 9.448992722228825E-01
6.328761530318604E-01 9.448992722228825E-01
8.192793216440066E-01 9.448992722228825E-01
9.448992722228825E-01 9.448992722228825E-01
1.000000000000000E+00 9.448992722228825E-01
-1.000000000000000E+00 1.000000000000000E+00
-9.448992722228823E-01 1.000000000000000E+00
-8.192793216440066E-01 1.000000000000000E+00
-6.328761530318607E-01 1.000000000000000E+00
-3.995309409653490E-01 1.000000000000000E+00
-1.365529328549277E-01 1.000000000000000E+00
1.365529328549276E-01 1.000000000000000E+00
3.995309409653491E-01 1.000000000000000E+00
6.328761530318604E-01 1.000000000000000E+00
8.192793216440066E-01 1.000000000000000E+00
9.448992722228825E-01 1.000000000000000E+00
1.000000000000000E+00 1.000000000000000E+00
% r collocation differentation matrix
-3.299999999999999E+01 4.464395218948721E+01 -1.786725752238893E+01 1.020111024568934E+01 -6.781979862081424E+00 4.901684610448562E+00 -3.723843455606276E+00 2.909809956303648E+00 -2.293542489300163E+00 1.774869236071699E+00 -1.264802908623682E+00 4.999999999999988E-01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
-7.377728946034423E+00 0.000000000000000E+00 1.044929902348326E+01 -4.879252498057879E+00 3.035548980732836E+00 -2.128450905408185E+00 1.590939932280525E+00 -1.231370930103452E+00 9.649279354942391E-01 -7.440518955831369E-01 5.291569320650915E-01 -2.090176288688641E-01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
